asset_id,display_name,sponsor,nct_id,phase,overall_status,study_type,primary_purpose,start_date,brief_title,official_title,why_stopped,interventions,conditions,url
SSGJ-705,SSGJ-705,3SBio,NCT05145179,PHASE1,UNKNOWN,INTERVENTIONAL,TREATMENT,2021-12-01,"A Phase I, Multicenter, Open-Label, First-in-Human Clinical Trial to Evaluate the Safety, Tolerability, Pharmacokinetics and Potential Anti-tumor Effects of SSGJ-705 in Patients With Advanced or Metastatic HER2-expressing Solid Tumors","A Phase I, Multicenter, Open-Label, First-in-Human Clinical Trial to Evaluate the Safety, Tolerability, Pharmacokinetics and Potential Anti-tumor Effects of SSGJ-705 in Patients With Advanced or Metastatic HER2-expressing Solid Tumors",,ssgj-705,solid tumor,https://clinicaltrials.gov/study/NCT05145179
SSGJ-613,SSGJ-613,3SBio,NCT05966701,PHASE1,UNKNOWN,INTERVENTIONAL,TREATMENT,2023-08-10,"A Randomized, Double-blind, Placebo-controlled, Multiple Dose Escalation Phase I Clinical Study of Humanized Monoclonal Antibody Injection (SSGJ-613) in Healthy Adult Chinese Subjects","A Randomized, Double-blind, Placebo-controlled, Multiple Dose Escalation Phase I Clinical Study of Humanized Monoclonal Antibody Injection (SSGJ-613) in Healthy Adult Chinese Subjects",,ssgj-613,,https://clinicaltrials.gov/study/NCT05966701
SSS40,SSS40,3SBio,NCT06022536,PHASE1,UNKNOWN,INTERVENTIONAL,TREATMENT,2023-08-28,"SSS40 A Single-center, Randomized, Double-blind, Placebo-controlled Phase I Clinical Study of Single-dose, Dose-escalation Safety, Tolerability, Pharmacokinetics, and Immunogenicity in Healthy Chinese Subjects.","SSS40 A Single-center, Randomized, Double-blind, Placebo-controlled Phase I Clinical Study of Single-dose, Dose-escalation Safety, Tolerability, Pharmacokinetics, and Immunogenicity in Healthy Chinese Subjects.",,SSS40,,https://clinicaltrials.gov/study/NCT06022536
SSGJ-707,SSGJ-707,3SBio,NCT06361927,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2024-05-15,A Phase II Study of SSGJ-707 Monotherapy in First-line PD-L1 Positive Advanced NSCLC Patients,A Phase II Study of SSGJ-707 Monotherapy in First-line PD-L1 Positive Advanced NSCLC Patients,,SSGJ-707,non-small cell lung cancer,https://clinicaltrials.gov/study/NCT06361927
SSGJ-705,SSGJ-705,3SBio,NCT06390774,PHASE1,RECRUITING,INTERVENTIONAL,TREATMENT,2024-05-30,"A Phase I Clinical Study to Evaluate the Safety, Tolerability and Preliminary Efficacy of SSGJ-705 Monotherapy in Patients with Advanced Malignant Tumors","A Phase I Clinical Study to Evaluate the Safety, Tolerability and Preliminary Efficacy of SSGJ-705 Monotherapy in Patients with Advanced Malignant Tumors",,ssgj-705,malignant tumor,https://clinicaltrials.gov/study/NCT06390774
SSGJ-707,SSGJ-707,3SBio,NCT06412471,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-07-26,A Phase II Study of SSGJ-707 Combination Therapy in Advanced NSCLC Patients,A Phase II Study of SSGJ-707 Combination Therapy in Advanced NSCLC Patients,,paclitaxel | carboplatin | ssgj-707 | paclitaxel-albumin | pd-1/l1 | pemetrexed,squamous non-small cell lung cancer | non-squamous non-small cell lung cancer,https://clinicaltrials.gov/study/NCT06412471
SSGJ-707,SSGJ-707,3SBio,NCT06493760,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-09-03,A Phase 2 Study to Evaluate the Safety and Efficacy of SSGJ-707 As First-Line Treatment in Metastatic Colorectal Cancer Patients,A Phase 2 Study to Evaluate the Safety and Efficacy of SSGJ-707 As First-Line Treatment in Metastatic Colorectal Cancer Patients,,calcium folinate | capecitabine | 5-fluorouracil | SSGJ-707,colorectal cancer,https://clinicaltrials.gov/study/NCT06493760
SSGJ-707,SSGJ-707,3SBio,NCT06522828,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-10-10,A Phase 2 Study to Evaluate the Safety and Efficacy of SSGJ-707 in Advanced Gynecologic Cancer Patients,A Phase 2 Study to Evaluate the Safety and Efficacy of SSGJ-707 in Advanced Gynecologic Cancer Patients,,carboplatin | ssgj-707 | paclitaxel,endometrial cancer | ovarian cancer,https://clinicaltrials.gov/study/NCT06522828
SSGJ-706,SSGJ-706,3SBio,NCT06533605,PHASE1,UNKNOWN,INTERVENTIONAL,TREATMENT,2024-08-31,"Phase I Clinical Study to Evaluate the Safety, Tolerability, and Initial Efficacy of SSGJ-706 Monotherapy for Patients With Advanced Solid Tumors","Phase I Clinical Study to Evaluate the Safety, Tolerability, and Initial Efficacy of SSGJ-706 Monotherapy for Patients With Advanced Solid Tumors",,SSGJ-706,solid tumors,https://clinicaltrials.gov/study/NCT06533605
SSGJ-626,SSGJ-626,3SBio,NCT06674525,PHASE1,RECRUITING,INTERVENTIONAL,TREATMENT,2024-12-02,"A Randomized, Double-Blind, Placebo-Controlled, Single Ascending Dose Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Immunogenicity of SSGJ-626 in Healthy Adult Subjects","A Randomized, Double-Blind, Placebo-Controlled, Single Ascending Dose Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Immunogenicity of SSGJ-626 in Healthy Adult Subjects",,SSGJ-626,,https://clinicaltrials.gov/study/NCT06674525
SSS06,SSS06,3SBio,NCT06854276,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2025-03-01,"A Randomized, Open-Label, Active-Controlled, Multicenter Phase II/III Clinical Study to Evaluate the Safety and Efficacy of SSS06 in the Treatment of Chemotherapy-Induced Anemia in Patients with Non-Myeloid Malignancies","A Randomized, Open-Label, Active-Controlled, Multicenter Phase II/III Clinical Study to Evaluate the Safety and Efficacy of SSS06 in the Treatment of Chemotherapy-Induced Anemia in Patients with Non-Myeloid Malignancies",,sss06,anemia,https://clinicaltrials.gov/study/NCT06854276
SSS59,SSS59,3SBio,NCT06944444,PHASE1,RECRUITING,INTERVENTIONAL,TREATMENT,2025-04-27,"A Phase I Clinical Study of the Safety, Pharmacokinetics, and Antitumor Activity of SSS59 in Patients With Advanced Malignant Tumors","A Phase I Clinical Study of the Safety, Pharmacokinetics, and Antitumor Activity of SSS59 in Patients With Advanced Malignant Tumors",,SSS59,advanced malignant tumor,https://clinicaltrials.gov/study/NCT06944444
SSGJ-707,SSGJ-707,3SBio,NCT06980272,PHASE3,RECRUITING,INTERVENTIONAL,TREATMENT,2025-06-20,"A Randomized Controlled, Multi-center Phase III Clinical Trial of SSGJ-707 Versus Pembrolizumab as First-line Treatment for PD-L1-Positive Locally-Advanced or Metastatic Non-Small Cell Lung Cancer","A Randomized Controlled, Multi-center Phase III Clinical Trial of SSGJ-707 Versus Pembrolizumab as First-line Treatment for PD-L1-Positive Locally-Advanced or Metastatic Non-Small Cell Lung Cancer",,pembrolizumab | SSGJ-707,non-small cell lung cancer,https://clinicaltrials.gov/study/NCT06980272
SSS17,SSS17,3SBio,NCT07007936,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2025-07-31,"A Multicenter, Randomized, Double-Blind, Placebo-Controlled Phase IIa Trial to Evaluate the Efficacy and Safety of Oral SSS17 Capsules in the Treatment of Anemia Following Total Hip or Knee Arthroplasty","A Multicenter, Randomized, Double-Blind, Placebo-Controlled Phase IIa Trial to Evaluate the Efficacy and Safety of Oral SSS17 Capsules in the Treatment of Anemia Following Total Hip or Knee Arthroplasty",,SSS17,anemia,https://clinicaltrials.gov/study/NCT07007936
SSS17,SSS17,3SBio,NCT07014631,PHASE2,COMPLETED,INTERVENTIONAL,TREATMENT,2023-03-01,A Phase II Dose-Finding Study to Evaluate the Efficacy and Safety of Oral SSS17 Capsules for Anemia in Non-Dialysis Chronic Kidney Disease Patients,A Phase II Dose-Finding Study to Evaluate the Efficacy and Safety of Oral SSS17 Capsules for Anemia in Non-Dialysis Chronic Kidney Disease Patients,,SSS17,anemia,https://clinicaltrials.gov/study/NCT07014631
SSGJ-709,SSGJ-709,3SBio,NCT07016490,PHASE1,RECRUITING,INTERVENTIONAL,TREATMENT,2025-06-12,"A Phase 1 Study to Evaluate the Safety, Pharmacokinetics and Anti-tumor Activity of SSGJ-709 in Patients With Advanced Malignant Tumors","A Phase 1 Study to Evaluate the Safety, Pharmacokinetics and Anti-tumor Activity of SSGJ-709 in Patients With Advanced Malignant Tumors",,SSGJ-709,malignant tumor,https://clinicaltrials.gov/study/NCT07016490
SSGJ-705,SSGJ-705,3SBio,NCT07022002,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-07-30,A Phase II Study to Evaluate the Safety and Efficacy of SSGJ-705 Monotherapy and Combination Therapy in Patients With Advanced HER2-Expressing Solid Tumors,A Phase II Study to Evaluate the Safety and Efficacy of SSGJ-705 Monotherapy and Combination Therapy in Patients With Advanced HER2-Expressing Solid Tumors,,ssgj-705 | pd-1/l1 inhibitor,gastric cancer | lung cancer | breast cancer,https://clinicaltrials.gov/study/NCT07022002
SSS17,SSS17,3SBio,NCT07024888,PHASE1,COMPLETED,INTERVENTIONAL,HEALTH_SERVICES_RESEARCH,2025-03-16,Effect of Food on the Pharmacokinetics of SSS17 Capsules: A Study in Chinese Healthy Subjects,Effect of Food on the Pharmacokinetics of SSS17 Capsules: A Study in Chinese Healthy Subjects,,sss17,,https://clinicaltrials.gov/study/NCT07024888
SSS17,SSS17,3SBio,NCT07025915,PHASE1,NOT_YET_RECRUITING,INTERVENTIONAL,OTHER,2025-06-30,A Mass Balance Study of [14C]SSS17 in Healthy Chinese Male Subjects,A Mass Balance Study of [14C]SSS17 in Healthy Chinese Male Subjects,,sss17,,https://clinicaltrials.gov/study/NCT07025915
SSGJ-612,SSGJ-612,3SBio,NCT07032298,PHASE1,RECRUITING,INTERVENTIONAL,TREATMENT,2025-07-18,"Phase I Clinical Study on the Safety, Pharmacokinetics and Antitumor Activity of SSGJ-612 in Patients With Advanced Solid Tumors","Phase I Clinical Study on the Safety, Pharmacokinetics and Antitumor Activity of SSGJ-612 in Patients With Advanced Solid Tumors",,ssgj-612,solid tumor,https://clinicaltrials.gov/study/NCT07032298
SSS39,SSS39,3SBio,NCT07057726,PHASE1,ENROLLING_BY_INVITATION,INTERVENTIONAL,OTHER,2024-10-09,"A Randomized, Double-blind, Placebo-controlled Phase I Clinical Trial Evaluating the Safety, Tolerability, and Pharmacokinetics of SSS39 Injection by Single Intravenous Infusion in Healthy Chinese Subjects","A Randomized, Double-blind, Placebo-controlled Phase I Clinical Trial Evaluating the Safety, Tolerability, and Pharmacokinetics of SSS39 Injection by Single Intravenous Infusion in Healthy Chinese Subjects",,SSS39,,https://clinicaltrials.gov/study/NCT07057726
SSS55,SSS55,3SBio,NCT07058779,PHASE1,RECRUITING,INTERVENTIONAL,OTHER,2025-08-04,"A Randomized, Double-blind, Placebo-controlled Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetic and Pharmacodynamic Characteristics of SSS55 Injection in Healthy Subjects in China","A Randomized, Double-blind, Placebo-controlled Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetic and Pharmacodynamic Characteristics of SSS55 Injection in Healthy Subjects in China",,sss55,,https://clinicaltrials.gov/study/NCT07058779
SSGJ-627,SSGJ-627,3SBio,NCT07065136,PHASE1,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2025-07-20,"A Randomized, Double-Blind, Placebo-Controlled, Single Ascending Dose and Multiple Ascending Dose Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Immunogenicity of SSGJ-627 in Healthy Adult Subjects","A Randomized, Double-Blind, Placebo-Controlled, Single Ascending Dose and Multiple Ascending Dose Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Immunogenicity of SSGJ-627 in Healthy Adult Subjects",,SSGJ-627,,https://clinicaltrials.gov/study/NCT07065136
SSGJ-706,SSGJ-706,3SBio,NCT07171606,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-10-24,A Phase II Study of SSGJ-706 Monotherapy and Combination Therapy in Advanced Non-Small Cell Lung Cancer（NSCLC） Patients,A Phase II Study of SSGJ-706 Monotherapy and Combination Therapy in Advanced Non-Small Cell Lung Cancer（NSCLC） Patients,,ssgj-706,non-small cell lung cancer,https://clinicaltrials.gov/study/NCT07171606
SSGJ-626,SSGJ-626,3SBio,NCT07185269,PHASE1/PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-09-24,"A Multicenter, Randomized, Double-Blind, Placebo-Controlled Phase Ib/II Study to Evaluate the Safety, Efficacy, Pharmacokinetics, and Immunogenicity of Anti-BDCA2 Antibody SSGJ-626 in Subjects With Systemic Lupus Erythematosus","A Multicenter, Randomized, Double-Blind, Placebo-Controlled Phase Ib/II Study to Evaluate the Safety, Efficacy, Pharmacokinetics, and Immunogenicity of Anti-BDCA2 Antibody SSGJ-626 in Subjects With Systemic Lupus Erythematosus",,anti-BDCA2 antibody SSGJ-626,systemic lupus erythematosus,https://clinicaltrials.gov/study/NCT07185269
SSGJ-706,SSGJ-706,3SBio,NCT07233850,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2025-11-30,A Phase II Clinical Study Evaluating SSGJ-706 in Combination Therapy for Advanced Gastrointestinal Cancers,A Phase II Clinical Study Evaluating SSGJ-706 in Combination Therapy for Advanced Gastrointestinal Cancers,,ag | xelox | xelox | SSGJ-706 | tp | tp | bevacizumab,oesophageal cancer | gastro-oesophageal junction adenocarcinoma | gastric adenocarcinoma | colorectal cancer | pancreatic ductal adenocarcinoma,https://clinicaltrials.gov/study/NCT07233850
SSS67,SSS67,3SBio,NCT07487545,PHASE1,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2026-03-31,"A Randomized, Double-Blind, Placebo-Controlled, Single Ascending Dose Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and Immunogenicity of SSS67 in Healthy Adult Participants Via Single Intravenous Infusion","A Randomized, Double-Blind, Placebo-Controlled, Single Ascending Dose Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and Immunogenicity of SSS67 in Healthy Adult Participants Via Single Intravenous Infusion",,SSS67,,https://clinicaltrials.gov/study/NCT07487545
SSGJ-627,SSGJ-627,3SBio,NCT07507513,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2026-03-31,"A Multicenter, Randomized, Double-blind, Placebo-controlled Phase II Clinical Study to Evaluate the Safety, Efficacy, Pharmacokinetics and Immunogenicity of SSGJ-627 in Subjects With Moderate to Severe Active Ulcerative Colitis (UC)","A Multicenter, Randomized, Double-blind, Placebo-controlled Phase II Clinical Study to Evaluate the Safety, Efficacy, Pharmacokinetics and Immunogenicity of SSGJ-627 in Subjects With Moderate to Severe Active Ulcerative Colitis (UC)",,SSGJ-627,ulcerative colitis,https://clinicaltrials.gov/study/NCT07507513
SSS68,SSS68,3SBio,NCT07606976,PHASE1,NOT_YET_RECRUITING,INTERVENTIONAL,OTHER,2026-06-30,"A Randomized, Double-Blind, Placebo-Controlled, Single Ascending Dose Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics/Pharmacodynamic and Immunogenicity of SSS68 Following a Single Subcutaneous Administration in Healthy Adult Participants","A Randomized, Double-Blind, Placebo-Controlled, Single Ascending Dose Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics/Pharmacodynamic and Immunogenicity of SSS68 Following a Single Subcutaneous Administration in Healthy Adult Participants",,sss68,,https://clinicaltrials.gov/study/NCT07606976
ac0010ma,abivertinib,ACEA Therapeutics,NCT02448251,PHASE1,TERMINATED,INTERVENTIONAL,TREATMENT,2015-05-31,"A Phase I, Multicenter, Open-Label Safety, Pharmacokinetic and Preliminary Efficacy Study of Wild-type Sparing EGFR Inhibitor, AC0010MA, in Adult Patients With Previously Treated EGFRmut and Acquired T790M Mutation Non-Small Cell Lung Cancer (NSCLC)","A Phase I, Multicenter, Open-Label Safety, Pharmacokinetic and Preliminary Efficacy Study of Wild-type Sparing EGFR Inhibitor, AC0010MA, in Adult Patients With Previously Treated EGFRmut and Acquired T790M Mutation Non-Small Cell Lung Cancer (NSCLC)",,ac0010ma,non-small cell lung cancer,https://clinicaltrials.gov/study/NCT02448251
ac0010ma,abivertinib,ACEA Therapeutics,NCT03574402,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2018-07-09,"An Open-label, Multi-center, Phase II Umbrella Study to Assess Efficacy of Targeted Therapy or Immunotherapy Directed by Next Generation Sequencing (NGS) in Chinese Patients With Advanced NSCLC (TRUMP)","An Open-label, Multi-center, Phase II Umbrella Study to Assess Efficacy of Targeted Therapy or Immunotherapy Directed by Next Generation Sequencing (NGS) in Chinese Patients With Advanced NSCLC (TRUMP)",,crizotinib | afatinib | gemcitabine | sintilimab | x-396 | pyrotinib maleate | azd3759 | cisplatin | pemetrexed | carboplatin | nimotuzumab | avitinib maleate | chidamide | pirotinib,non-small-cell lung cancer,https://clinicaltrials.gov/study/NCT03574402
ac0010ma,abivertinib,ACEA Therapeutics,NCT03856697,PHASE3,UNKNOWN,INTERVENTIONAL,TREATMENT,2019-03-31,"A Randomized Controlled, Double-blind, Multicenter, Phase III Clinical Study to Compare Efficacy and Safety of Abivertinib Maleate Versus First-line Standard Therapy EGFR-TKI in Patients With Advanced NSCLC With Sensitive EGFR Mutation","A Randomized Controlled, Double-blind, Multicenter, Phase III Clinical Study to Compare Efficacy and Safety of Abivertinib Maleate Versus First-line Standard Therapy EGFR-TKI in Patients With Advanced NSCLC With Sensitive EGFR Mutation",,abivertinib maleate,epidermal growth factor receptor mutation | non-small cell lung cancer,https://clinicaltrials.gov/study/NCT03856697
ac0010ma,abivertinib,ACEA Therapeutics,NCT04440007,PHASE2,COMPLETED,INTERVENTIONAL,TREATMENT,2020-10-09,"A Phase 2, Open Label, Randomized Study of the Efficacy and Safety of STI-5656 (Abivertinib Maleate) With Standard of Care Versus Standard of Care in Subjects Hospitalized With COVID-19","A Phase 2, Open Label, Randomized Study of the Efficacy and Safety of STI-5656 (Abivertinib Maleate) With Standard of Care Versus Standard of Care in Subjects Hospitalized With COVID-19",,abivertinib,COVID-19 pneumonia,https://clinicaltrials.gov/study/NCT04440007
